nst_of_storm,lightning_id,lightning_airport_id,year,day_of_year,second,date,lon,lat,amplitude,mean_amplitude,var_amplitude,maxis,icloud,prop_icloud_of_storm,dist,azimuth,airport_alert_id,is_last_lightning_cloud_ground,total_second,nst_of_alert
47.0,140,140,2016,56,53731,2016-02-25 14:55:31,9.0426,41.9468,7.63,-25.08936170212766,2445.9567061054577,0.242,True,0.425531914893617,19.981149265999385,84.47169593517295,,False,509727331.0,0
48.0,141,141,2016,56,53771,2016-02-25 14:56:11,8.8521,41.8925,-27.72,-25.144166666666667,2394.0592460992907,0.199,True,0.4375,5.338278721986187,122.297546369901,,False,509727371.0,0
49.0,142,142,2016,56,53886,2016-02-25 14:58:06,8.939,41.937,-34.01,-25.32510204081633,2345.7871546768706,0.109,False,0.42857142857142855,11.349302591463122,84.37695127704156,6.0,False,509727486.0,0
50.0,143,143,2016,56,53887,2016-02-25 14:58:07,8.983,41.9717,-6.07,-24.94,2305.329126530612,4.481,True,0.44,15.815120130406392,75.0468041306751,,False,509727487.0,0
51.0,144,144,2016,56,53895,2016-02-25 14:58:15,8.7915,41.7653,37.65,-23.712745098039218,2336.0364283137255,3.023,False,0.43137254901960786,17.615591443537657,184.11905388938024,6.0,False,509727495.0,0
52.0,145,145,2016,56,54138,2016-02-25 15:02:18,8.8507,41.9194,-28.31,-23.80115384615385,2290.638230015083,0.344,False,0.4230769230769231,3.979567280553309,95.02146104219862,6.0,True,509727738.0,1
53.0,146,146,2016,56,54138,2016-02-25 15:02:18,8.8729,41.8823,53.55,-22.34169811320755,2359.4780797532653,0.219,True,0.4339622641509434,7.387630879457356,120.54060484968124,,False,509727738.0,0
54.0,147,147,2016,56,54138,2016-02-25 15:02:18,8.8822,41.8687,28.12,-21.407222222222224,2362.11486572327,0.647,True,0.4444444444444444,8.957574985706163,124.6951535312357,,False,509727738.0,0
55.0,148,148,2016,56,54139,2016-02-25 15:02:19,8.9552,41.9555,4.36,-20.938727272727274,2330.443811313131,0.219,True,0.45454545454545453,13.078153650230526,78.17013018205147,,False,509727739.0,0
56.0,149,149,2016,56,54280,2016-02-25 15:04:40,9.0727,41.944,-241.81,-24.882857142857144,3159.2170898701297,0.119,True,0.4642857142857143,22.417671372148604,85.67600421935317,,False,509727880.0,0
1.0,150,150,2016,58,59224,2016-02-27 16:27:04,8.5987,41.7636,-15.35,-15.35,,0.075,False,0.0,24.532421776759143,231.9196837832069,,False,509905624.0,0
2.0,151,151,2016,58,59558,2016-02-27 16:32:38,8.6953,41.6697,-22.62,-18.985,26.426450000000017,0.089,False,0.0,29.587983634449223,202.96669133431337,,False,509905958.0,0
3.0,152,152,2016,58,59558,2016-02-27 16:32:38,8.6465,41.7325,-5.43,-14.466666666666669,74.45923333333333,3.834,True,0.3333333333333333,24.87228543181018,219.29756935204745,,False,509905958.0,0
4.0,153,153,2016,58,59648,2016-02-27 16:34:08,8.7863,41.6581,-16.35,-14.9375,50.526225000000004,0.093,False,0.25,29.53439810599278,183.5776778955969,,False,509906048.0,0
5.0,154,154,2016,58,59648,2016-02-27 16:34:08,8.6141,41.7431,3.29,-11.292,104.34302,0.424,True,0.4,25.42899705280712,226.2875031759753,,False,509906048.0,0
6.0,155,155,2016,58,59772,2016-02-27 16:36:12,8.7803,41.6565,2.36,-9.016666666666667,114.53726666666667,0.577,True,0.5,29.739154887165675,184.8364196105674,,False,509906172.0,0
7.0,156,156,2016,58,60056,2016-02-27 16:40:56,8.8178,41.6762,-22.74,-10.977142857142857,122.35199047619047,0.254,True,0.5714285714285714,27.51878181430868,176.5534472004451,,False,509906456.0,0
8.0,157,157,2016,58,60056,2016-02-27 16:40:56,8.8122,41.6739,-5.29,-10.266250000000001,108.91608392857142,0.233,True,0.625,27.7573572040158,177.86702214668327,,False,509906456.0,0
9.0,158,158,2016,58,60057,2016-02-27 16:40:57,8.8238,41.7216,-6.07,-9.8,97.25807499999999,0.189,False,0.5555555555555556,22.512862167251583,174.09289116654216,,False,509906457.0,0
10.0,159,159,2016,58,60115,2016-02-27 16:41:55,8.8044,41.6777,-6.92,-9.512,87.28106222222222,0.197,False,0.5,27.32469051396756,179.65049774993395,,False,509906515.0,0
11.0,160,160,2016,58,60115,2016-02-27 16:41:55,8.7932,41.6938,-10.22,-9.576363636363636,78.59852545454545,3.295,True,0.5454545454545454,25.54801159363012,182.41705542093783,,False,509906515.0,0
12.0,161,161,2016,58,60193,2016-02-27 16:43:13,8.834,41.6571,-5.06,-9.200000000000001,73.15299999999999,3.795,True,0.5833333333333334,29.72536236014976,173.3438074058682,,False,509906593.0,0
13.0,162,162,2016,58,60193,2016-02-27 16:43:13,8.8029,41.7468,3.15,-8.25,78.78941666666665,1.279,True,0.6153846153846154,19.646016000056854,180.0,,False,509906593.0,0
14.0,163,163,2016,58,60318,2016-02-27 16:45:18,8.8284,41.6738,-22.66,-9.279285714285715,87.56069945054945,0.108,True,0.6428571428571429,27.83803714489064,174.17134162304387,,False,509906718.0,0
15.0,164,164,2016,58,60318,2016-02-27 16:45:18,8.831,41.6753,-23.45,-10.224,94.69363999999999,0.428,True,0.6666666666666666,27.68911266116736,173.54333299215895,,False,509906718.0,0
16.0,165,165,2016,58,60319,2016-02-27 16:45:19,8.7616,41.6722,-2.18,-9.72125,92.42485166666665,0.564,True,0.6875,28.144291367025733,189.32922261764372,,False,509906719.0,0
17.0,166,166,2016,58,60319,2016-02-27 16:45:19,8.797,41.7106,-8.12,-9.627058823529412,86.79912205882351,0.188,False,0.6470588235294118,23.673602828253188,181.5866604802616,,False,509906719.0,0
18.0,167,167,2016,58,60319,2016-02-27 16:45:19,8.7688,41.6715,-1.74,-9.18888888888889,85.14916339869279,0.62,True,0.6666666666666666,28.15542005870229,187.70329045514995,,False,509906719.0,0
19.0,168,168,2016,58,60457,2016-02-27 16:47:37,8.8024,41.675,-2.61,-8.842631578947367,82.69664269005847,0.509,True,0.6842105263157895,27.624463051014114,180.115236730201,,False,509906857.0,0
20.0,169,169,2016,58,60457,2016-02-27 16:47:37,8.8309,41.688,-17.15,-9.258,81.79480631578946,0.403,True,0.7,26.2823994278463,173.2224443865692,,False,509906857.0,0
21.0,170,170,2016,58,60458,2016-02-27 16:47:38,8.7352,41.7088,-5.68,-9.087619047619048,78.31468904761904,3.967,False,0.6666666666666666,24.51822803252004,197.49364801138248,,False,509906858.0,0
22.0,171,171,2016,58,60569,2016-02-27 16:49:29,8.827,41.6965,-26.49,-9.878636363636362,88.35100281385282,0.24,True,0.6818181818181818,25.31417094895008,173.9424060354964,,False,509906969.0,0
23.0,172,172,2016,58,60569,2016-02-27 16:49:29,8.8277,41.6981,13.58,-8.858695652173912,108.26146640316206,0.476,True,0.6956521739130435,25.141604571402706,173.72395674156382,,False,509906969.0,0
24.0,173,173,2016,58,60569,2016-02-27 16:49:29,8.813,41.6863,-9.76,-8.89625,103.58829402173913,0.183,False,0.6666666666666666,26.38204371462892,177.5628389612703,,False,509906969.0,0
25.0,174,174,2016,58,60570,2016-02-27 16:49:30,8.9494,41.7393,-20.74,-9.37,104.88309166666666,0.073,False,0.64,23.80201193697845,141.51882477488925,,False,509906970.0,0
26.0,175,175,2016,58,60659,2016-02-27 16:50:59,8.876,41.666,-40.37,-10.562307692307693,137.64930646153846,0.074,False,0.6153846153846154,29.25809920954117,164.15747421953378,,False,509907059.0,0
27.0,176,176,2016,58,60659,2016-02-27 16:50:59,8.876,41.7307,3.25,-10.050740740740741,139.4210225071225,0.371,True,0.6296296296296297,22.273258265267177,159.24565528564736,,False,509907059.0,0
28.0,177,177,2016,58,60659,2016-02-27 16:50:59,8.8597,41.6788,-4.72,-9.860357142857142,135.27216653439152,0.205,False,0.6071428571428571,27.60608535950667,166.93702750260772,,False,509907059.0,0
29.0,178,178,2016,58,61081,2016-02-27 16:58:01,8.921,41.6936,4.5,-9.365172413793102,137.5520472906404,0.968,True,0.6206896551724138,27.365553443191136,152.8204872866339,,False,509907481.0,0
30.0,179,179,2016,58,62796,2016-02-27 17:26:36,9.0722,41.7528,-102.73,-12.477333333333332,423.37524091954026,0.166,False,0.6,29.279160315907696,122.38437848226702,,False,509909196.0,0
31.0,180,180,2016,58,62797,2016-02-27 17:26:37,8.9482,41.8072,-45.23,-13.533870967741937,443.8671578494624,2.16,False,0.5806451612903226,17.659939241177135,128.69825856591717,7.0,False,509909197.0,0
32.0,181,181,2016,58,62797,2016-02-27 17:26:37,8.9243,41.8993,-50.29,-14.6825,471.7680193548387,0.051,False,0.5625,10.39574086317124,101.31900831419824,7.0,True,509909197.0,1
20.0,182,182,2016,58,63830,2016-02-27 17:43:50,9.1298,41.8338,-173.18,-26.7885,1859.5677186842106,0.051,True,0.55,28.828268666744112,105.36036268852496,,False,509910230.0,0
21.0,183,183,2016,58,63831,2016-02-27 17:43:51,9.1316,41.8373,-17.71,-26.356190476190477,1770.5140547619048,0.095,False,0.5238095238095238,28.835671347446983,104.7109538113928,,False,509910231.0,0
14.0,184,184,2016,58,64087,2016-02-27 17:48:07,9.0367,41.9069,3.7,-33.299285714285716,2539.8086071428575,0.353,True,0.42857142857142855,19.421341204305865,94.08561677997491,,False,509910487.0,0
15.0,185,185,2016,58,64087,2016-02-27 17:48:07,9.0686,41.8932,5.43,-30.717333333333332,2458.3908780952383,1.313,True,0.4666666666666667,22.23074082544433,96.52709972482826,,False,509910487.0,0
1.0,186,186,2016,59,58835,2016-02-28 16:20:35,9.0136,42.0403,21.07,21.07,,0.052,True,1.0,21.70405615682986,61.01933186054532,,False,509991635.0,0
1.0,187,187,2016,65,41828,2016-03-05 11:37:08,8.8104,42.0741,-11.09,-11.09,,0.269,True,1.0,16.735024659900784,2.8529113107864603,,False,510493028.0,0
2.0,188,188,2016,65,42237,2016-03-05 11:43:57,8.4916,41.7944,-16.73,-13.91,15.904800000000003,0.062,False,0.5,29.49357314338938,247.459901354048,,False,510493437.0,0
3.0,189,189,2016,65,42393,2016-03-05 11:46:33,8.5351,42.0117,-5.25,-11.023333333333333,32.95093333333334,0.71,True,0.6666666666666666,24.194696456122102,288.2100086120326,,False,510493593.0,0
4.0,190,190,2016,65,42468,2016-03-05 11:47:48,8.5229,42.0912,-5.59,-9.665,29.34756666666667,0.177,False,0.5,29.687358912789485,300.9035339564866,,False,510493668.0,0
5.0,191,191,2016,65,42500,2016-03-05 11:48:20,8.5575,41.9063,-5.7,-8.872,25.15492,0.157,False,0.4,20.3826152560882,265.96748248208087,,False,510493700.0,0
6.0,192,192,2016,65,42585,2016-03-05 11:49:45,8.5635,41.8891,-9.65,-9.001666666666667,20.224816666666666,0.372,True,0.5,20.16604227263637,261.7995467854618,,False,510493785.0,0
7.0,193,193,2016,65,42585,2016-03-05 11:49:45,8.707,41.908,-8.72,-8.961428571428572,16.86534761904762,0.113,True,0.5714285714285714,8.116985346028223,260.7606551652366,,False,510493785.0,0
8.0,194,194,2016,65,42602,2016-03-05 11:50:02,8.5319,42.0785,-6.53,-8.6575,15.194992857142855,0.178,False,0.5,28.232220215170337,299.75171143831227,,False,510493802.0,0
9.0,195,195,2016,65,42781,2016-03-05 11:53:01,8.6465,42.1486,-5.63,-8.321111111111112,14.314036111111111,4.891,False,0.4444444444444444,28.13740112829604,325.19640700261874,,False,510493981.0,0
10.0,196,196,2016,65,42790,2016-03-05 11:53:10,8.5813,41.9166,-94.46,-16.935,754.7144055555555,0.082,False,0.4,18.33879859001697,268.1907168937139,8.0,False,510493990.0,0
11.0,197,197,2016,65,42790,2016-03-05 11:53:10,8.6696,41.9343,-3.3,-15.695454545454545,696.1441672727271,1.056,True,0.45454545454545453,11.083918464848876,274.5892962562705,,False,510493990.0,0
12.0,198,198,2016,65,42818,2016-03-05 11:53:38,8.7221,42.1269,-1.87,-14.543333333333331,648.7869333333333,0.603,True,0.5,23.55470104245479,338.32503884984925,,False,510494018.0,0
13.0,199,199,2016,65,42971,2016-03-05 11:56:11,8.8246,42.128,-3.22,-13.67230769230769,604.5842692307691,0.433,True,0.5384615384615384,22.783449269241,6.060071701115144,,False,510494171.0,0
14.0,200,200,2016,65,43007,2016-03-05 11:56:47,8.621,41.8281,-8.07,-13.272142857142857,560.3196335164835,0.355,True,0.5714285714285714,18.4153091717291,242.29990988030835,,False,510494207.0,0
15.0,201,201,2016,65,43007,2016-03-05 11:56:47,8.6097,41.8565,-4.61,-12.694666666666667,525.2989838095237,0.294,True,0.6,17.635399426402447,250.8474517532245,,False,510494207.0,0
16.0,202,202,2016,65,43008,2016-03-05 11:56:48,8.5785,41.9524,-6.66,-12.317499999999999,492.5551266666665,0.22,True,0.625,18.82264934407505,277.3134886280308,,False,510494208.0,0
17.0,203,203,2016,65,43056,2016-03-05 11:57:36,8.6319,41.8363,-8.99,-12.121764705882352,462.4217404411764,0.252,True,0.6470588235294118,17.153901739696455,242.954492331994,,False,510494256.0,0
18.0,204,204,2016,65,43056,2016-03-05 11:57:36,8.6093,41.8267,-8.29,-11.908888888888889,436.03615163398683,0.16,False,0.6111111111111112,19.30106236016533,243.4112777730348,8.0,False,510494256.0,0
19.0,205,205,2016,65,43102,2016-03-05 11:58:22,8.6252,41.8349,-8.76,-11.743157894736843,412.33378947368413,0.159,False,0.5789473684210527,17.700146015530617,243.4736534643068,8.0,False,510494302.0,1
20.0,206,206,2016,65,43102,2016-03-05 11:58:22,8.6198,41.83,-8.07,-11.5595,391.30661552631574,1.054,True,0.6,18.37604010854387,242.9240604579452,,False,510494302.0,0
21.0,207,207,2016,65,43141,2016-03-05 11:59:01,8.6449,41.8595,-13.47,-11.65047619047619,371.9150947619047,0.105,False,0.5714285714285714,14.884485313006982,247.91779227407085,8.0,False,510494341.0,0
22.0,208,208,2016,65,43141,2016-03-05 11:59:01,8.6695,41.8899,4.52,-10.915454545454544,366.0905021645021,0.221,True,0.5909090909090909,11.650303943462545,255.82236057141768,,False,510494341.0,0
23.0,209,209,2016,65,43208,2016-03-05 12:00:08,8.6441,41.8591,-13.06,-11.008695652173913,349.6499845849802,0.075,False,0.5652173913043478,14.963899362137363,247.8944229273021,8.0,False,510494408.0,0
24.0,210,210,2016,65,43248,2016-03-05 12:00:48,8.6569,41.8588,-9.81,-10.95875,334.50768097826085,0.219,False,0.5416666666666666,14.06067390368075,246.0666469392664,8.0,False,510494448.0,1
25.0,211,211,2016,65,43274,2016-03-05 12:01:14,8.6668,41.8835,-9.39,-10.895999999999999,320.6683,0.151,False,0.52,12.105817845359372,253.58311302281925,8.0,False,510494474.0,2
26.0,212,212,2016,65,43314,2016-03-05 12:01:54,8.6491,42.1254,-12.35,-10.951923076923077,307.9228801538461,0.175,True,0.5384615384615384,25.76849354823107,322.6874983259208,,False,510494514.0,0
27.0,213,213,2016,65,43314,2016-03-05 12:01:54,8.6548,42.0992,5.45,-10.344444444444445,306.04351025641023,0.172,True,0.5555555555555556,23.02735994261016,319.85591478023974,,False,510494514.0,0
28.0,214,214,2016,65,43314,2016-03-05 12:01:54,8.6726,42.105,19.26,-9.287142857142857,326.0093915343915,0.049,False,0.5357142857142857,22.84809568022756,324.3102336277889,,False,510494514.0,0
29.0,215,215,2016,65,43333,2016-03-05 12:02:13,8.6686,41.8696,-14.63,-9.471379310344828,315.35054802955665,0.064,False,0.5172413793103449,12.625339349046811,248.09568608122967,8.0,False,510494533.0,0
30.0,216,216,2016,65,43375,2016-03-05 12:02:55,8.6934,42.1743,-10.45,-9.504,304.50831448275864,0.176,False,0.5,29.28640287313171,336.4054000369267,,False,510494575.0,0
31.0,217,217,2016,65,43375,2016-03-05 12:02:55,8.7176,42.1499,-4.21,-9.333225806451612,295.26211591397856,0.546,True,0.5161290322580645,26.11328376252856,339.34690447963294,,False,510494575.0,0
32.0,218,218,2016,65,43404,2016-03-05 12:03:24,8.6711,41.8847,18.22,-8.4721875,309.4619144153226,0.156,True,0.53125,11.725986288472274,253.55634268773417,,False,510494604.0,0
33.0,219,219,2016,65,43404,2016-03-05 12:03:24,8.6763,41.8906,10.31,-7.903030303030303,310.4812467803031,0.34,True,0.5454545454545454,11.093252746694017,255.39018057027224,,False,510494604.0,0
34.0,220,220,2016,65,43424,2016-03-05 12:03:44,8.696,42.1789,-14.35,-8.092647058823529,302.29517762923354,0.096,False,0.5294117647058824,29.708539719884087,337.2798145933674,,False,510494624.0,0
35.0,221,221,2016,65,43486,2016-03-05 12:04:46,8.7004,41.8227,-6.5,-8.047142857142857,293.4766151260505,1.268,True,0.5428571428571428,14.05839618968186,225.45069496770245,,False,510494686.0,0
36.0,222,222,2016,65,43487,2016-03-05 12:04:47,8.6572,41.7654,42.77,-6.635555555555555,356.8244025396826,0.043,True,0.5555555555555556,21.318895160414304,222.6446404837673,,False,510494687.0,0
37.0,223,223,2016,65,43550,2016-03-05 12:05:50,8.6858,41.6828,43.74,-5.274054054054053,415.49900810810817,0.246,True,0.5675675675675675,28.46153904338008,205.93345467221948,,False,510494750.0,0
38.0,224,224,2016,65,43550,2016-03-05 12:05:50,8.7151,41.9158,-16.23,-5.562368421052632,407.42806180654344,0.087,False,0.5526315789473685,7.311070591233602,264.9232697342511,8.0,False,510494750.0,0
39.0,225,225,2016,65,43637,2016-03-05 12:07:17,8.6758,41.6716,9.71,-5.17076923076923,402.6869178137652,0.132,True,0.5641025641025641,29.91629921786004,206.7647821299244,,False,510494837.0,0
40.0,226,226,2016,65,43672,2016-03-05 12:07:52,8.6793,41.7885,3.96,-4.9425,394.4458858974359,0.266,True,0.575,18.16636139406621,222.45470442228253,,False,510494872.0,0
41.0,227,227,2016,65,43672,2016-03-05 12:07:52,8.7069,41.7549,-1.93,-4.8690243902439025,384.8060840243903,0.341,True,0.5853658536585366,20.36106896083884,209.6423648349078,,False,510494872.0,0
42.0,228,228,2016,65,43730,2016-03-05 12:08:50,8.8023,41.9151,-12.26,-5.045,376.72120121951224,0.365,True,0.5952380952380952,0.9458219457145832,184.0377106209688,,False,510494930.0,0
43.0,229,229,2016,65,43742,2016-03-05 12:09:02,8.7502,42.1858,-4.53,-5.033023255813953,367.75781683277967,0.186,True,0.6046511627906976,29.45832727803909,348.6354481149626,,False,510494942.0,0
44.0,230,230,2016,65,43815,2016-03-05 12:10:15,8.8109,41.9415,-32.29,-5.6525,376.09037267441863,0.144,True,0.6136363636363636,2.096106812957527,24.08117503892716,,False,510495015.0,0
45.0,231,231,2016,65,43815,2016-03-05 12:10:15,8.8035,41.9714,-8.26,-5.710444444444444,367.69395434343437,0.206,False,0.6,5.311767467491318,0.7191561165454744,8.0,False,510495015.0,0
46.0,232,232,2016,65,43851,2016-03-05 12:10:51,8.7985,41.9477,-5.14,-5.69804347826087,359.53005164251215,0.212,False,0.5869565217391305,2.7025778815373087,349.65331653282044,8.0,False,510495051.0,1
47.0,233,233,2016,65,43895,2016-03-05 12:11:35,8.8136,41.9787,-8.95,-5.767234042553191,351.9391856614247,0.146,False,0.574468085106383,6.186236912814009,10.98962397577452,8.0,False,510495095.0,2
48.0,234,234,2016,65,43901,2016-03-05 12:11:41,8.648,41.6937,-2.32,-5.695416666666667,344.6986891843972,0.582,True,0.5833333333333334,28.587149405759707,213.97095504020425,,False,510495101.0,0
49.0,235,235,2016,65,43978,2016-03-05 12:12:58,8.8286,41.9843,-6.85,-5.718979591836735,337.5446718537416,0.158,False,0.5714285714285714,7.071443853976966,22.947495079467192,8.0,False,510495178.0,0
50.0,236,236,2016,65,43987,2016-03-05 12:13:07,8.7205,41.6616,7.87,-5.4472000000000005,334.34921240816334,0.4,True,0.58,29.903082097948523,197.45856069487928,,False,510495187.0,0
51.0,237,237,2016,65,44042,2016-03-05 12:14:02,8.7915,41.9635,-8.6,-5.509019607843137,327.85713301960794,0.102,False,0.5686274509803921,4.532701225396319,344.0546040990782,8.0,False,510495242.0,0
52.0,238,238,2016,65,44074,2016-03-05 12:14:34,8.8309,41.9654,-8.31,-5.562884615384615,321.5794366138764,0.204,False,0.5576923076923077,5.189399507114899,33.816408621126634,8.0,False,510495274.0,1
53.0,239,239,2016,65,44121,2016-03-05 12:15:21,8.8623,41.9706,-17.02,-5.779056603773585,317.8719240928883,0.058,False,0.5471698113207547,7.167736206539303,51.647341436041,8.0,False,510495321.0,2
54.0,240,240,2016,65,44121,2016-03-05 12:15:21,8.6948,41.8853,-8.02,-5.820555555555556,311.9673374213837,0.564,True,0.5555555555555556,9.901415679632615,250.4906837309673,,False,510495321.0,0
55.0,241,241,2016,65,44224,2016-03-05 12:17:04,8.7704,41.683,-4.92,-5.804181818181818,306.2049099663301,1.786,True,0.5636363636363636,26.870665899142164,187.69289134277287,,False,510495424.0,0
56.0,242,242,2016,65,44246,2016-03-05 12:17:26,8.8417,41.9912,-42.21,-6.454285714285715,324.3051122077923,0.041,False,0.5535714285714286,8.167337696430351,29.85429385557036,8.0,False,510495446.0,0
57.0,243,243,2016,65,44288,2016-03-05 12:18:08,8.7966,41.8388,13.83,-6.098421052631579,325.7324099624061,1.093,True,0.5614035087719298,9.437379915682309,184.2488385004337,,False,510495488.0,0
58.0,244,244,2016,65,44325,2016-03-05 12:18:45,8.7905,41.675,-4.33,-6.067931034482759,320.0717254688446,1.252,True,0.5689655172413793,27.64352301185039,182.8555082139252,,False,510495525.0,0
59.0,245,245,2016,65,44362,2016-03-05 12:19:22,8.8828,42.021,-15.06,-6.220338983050848,315.9237102279369,0.218,True,0.576271186440678,12.677173564276188,39.36300653879031,,False,510495562.0,0
60.0,246,246,2016,65,44362,2016-03-05 12:19:22,8.8833,42.0159,-51.28,-6.971333333333333,344.408621920904,0.041,False,0.5666666666666667,12.21946447911946,41.05822958818241,8.0,False,510495562.0,0
61.0,247,247,2016,65,44362,2016-03-05 12:19:22,8.8659,42.03,-9.25,-7.008688524590164,338.75359825136616,0.153,True,0.5737704918032787,12.917905614165134,30.62999848482077,,False,510495562.0,0
