nst_of_storm,year,day_of_year,second,amplitude,mean_amplitude,var_amplitude,maxis,icloud,prop_icloud_of_storm,dist,dist_barycentre,azimuth,azimuth_barycentre,barycentre_speed,nst_of_alert,airport_alert_id,PSTAT,U,RR1,DRR1,FF,T,N,NBAS,CL,CM,CH,N1,N2,N3,N4,UV_INDICE,is_last_lightning_cloud_ground
91.0,2016,9,58069,-20.68,-0.11439560439560453,213.94236935286935,0.025352,True,0.8461538461538461,11.321347295384296,9.64378791503634,103.10973360167706,103.2826598919308,0.46536904143332375,62,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
92.0,2016,9,58069,-3.34,-0.14945652173913057,211.70444695413283,0.053696,False,0.8369565217391305,11.528938480731282,9.835637783169252,103.10766037473525,101.73315711076505,-1.805819779160401,63,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
93.0,2016,9,58108,-2.82,-0.17817204301075282,209.47999770920995,2.73606,True,0.8387096774193549,12.985388142792976,10.275889573839583,89.09961658799394,98.83832603809479,-1.9757334395233563,64,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
94.0,2016,9,58132,29.54,0.13797872340425518,216.62294748341344,0.574344,False,0.8297872340425532,3.83358834916885,9.318308480858226,118.09484190136044,97.56991036680148,-0.6784284750545027,65,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
95.0,2016,9,58132,-32.67,-0.20736842105263173,225.6485898096305,0.361275,True,0.8315789473684211,10.65552249758876,9.685718675351533,97.06908331957494,99.1756408683268,0.9746977997123033,66,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
96.0,2016,9,58132,-13.18,-0.3425000000000001,225.02635368421056,0.879988,True,0.8333333333333334,9.475332174506052,9.966686156695369,100.68836895040192,101.86155078929058,1.6561584943866865,67,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
97.0,2016,9,58132,-15.5,-0.49876288659793827,225.05088387027493,0.357364,True,0.8350515463917526,11.81358714152611,10.048726131052339,97.57507012500464,100.93910687651186,-0.8749853596583521,68,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
98.0,2016,9,58161,1.7,-0.47632653061224506,222.78010389227856,3.92328,True,0.8367346938775511,12.692499399846405,10.242652950904858,99.35981520763988,100.31446601532929,-0.40461213575437854,69,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
99.0,2016,9,58161,-2.7,-0.4987878787878789,220.55678423005568,3.45056,True,0.8383838383838383,21.18604120893638,11.60942846192876,80.40801867424608,98.86586636303798,-1.749128881440313,70,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
100.0,2016,9,58178,-13.22,-0.6260000000000001,219.94723030303032,0.029148,True,0.84,13.18999361497895,13.168829339563773,97.17432423648208,95.37911341889158,-5.785702672559174,71,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
101.0,2016,9,58178,-10.26,-0.7213861386138615,218.66670805940598,0.045379,False,0.8316831683168316,11.15445120393377,13.251984123954612,92.8779356938506,94.6805888146042,-1.1965672380056644,72,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
102.0,2016,9,58193,-6.14,-0.7745098039215688,216.78954777713068,0.027629,True,0.8333333333333334,13.258518108028372,13.882515112874998,97.40723913680156,94.1337338456708,-0.6847073476961755,73,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
103.0,2016,9,58193,-4.76,-0.8132038834951458,214.81837492861226,0.090811,True,0.8349514563106796,19.36739096122968,15.141482416158928,69.99858356800212,89.53765275283706,-6.721230886640303,74,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
104.0,2016,9,58193,-25.83,-1.05375,218.75045279126218,0.047738,True,0.8365384615384616,13.413819295230184,15.261702398722889,96.55211799348336,89.0697032171443,-1.3165287218410235,75,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
105.0,2016,9,58194,-6.7,-1.1075238095238096,216.95070342490845,0.093407,False,0.8285714285714286,14.907738400995417,14.215318597399394,110.12078557921004,94.0218310346383,12.609034701708703,76,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
106.0,2016,9,58194,-4.54,-1.1399056603773585,214.99565618149148,0.115536,False,0.8207547169811321,24.5105872386354,16.102084201342137,62.18900844704156,88.19094506973154,-34.500994703383604,77,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
107.0,2016,9,58194,-11.62,-1.2378504672897197,213.9938660906366,0.023753,True,0.822429906542056,23.07332566059695,18.088563277452668,63.91750633638778,83.36420684348774,-31.995855043987373,78,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
108.0,2016,9,58194,-7.87,-1.2992592592592596,212.4011957078574,0.070551,True,0.8240740740740741,15.025269771169697,18.383021887976223,97.14305090276312,83.32017547114799,-0.5149710709556109,79,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
109.0,2016,9,58229,-3.45,-1.3189908256880736,210.47695545361876,1.96154,True,0.8256880733944955,11.745586221063755,17.11272109794857,106.81023223912136,89.45545024966786,17.28682422567685,80,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
110.0,2016,9,58229,-2.44,-1.3291818181818182,208.55739840700585,2.347,True,0.8272727272727273,7.502404163018578,16.12748524257997,127.6022929466433,94.63047940852788,13.74582842234455,81,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
111.0,2016,9,58230,-8.47,-1.3935135135135135,207.120802997543,2.86559,False,0.8198198198198198,14.085974878841684,15.990524655554344,95.69828734311984,92.22672970251284,-6.429029921140089,82,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
112.0,2016,9,58244,-4.56,-1.4217857142857144,205.34437335907336,1.96595,True,0.8214285714285714,13.198297051133595,14.105142957637376,96.93212963133897,98.01724989989573,9.574888041058946,83,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
113.0,2016,9,58244,3.6,-1.377345132743363,203.73411253160558,2.18685,True,0.8230088495575221,15.531653319287008,12.848197567419051,84.04383907933646,101.3716386903872,5.0209085529250075,84,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
114.0,2016,9,58244,-3.82,-1.3987719298245616,201.98349405371837,2.15245,False,0.8157894736842105,12.759485558839188,12.470566865363969,100.28629714242382,101.89551306366396,0.7386455603510629,85,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
115.0,2016,9,58259,-2.09,-1.4047826086956523,200.21586376811595,3.14254,True,0.8173913043478261,13.98663698359618,12.844075325786038,96.11993034364669,100.11379608108486,-4.5021997346112155,86,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
116.0,2016,9,58292,-5.96,-1.4440517241379311,198.65373561469264,0.039814,False,0.8103448275862069,21.97389666656764,15.255990743044215,65.54712314492382,89.77126778079825,-14.79748577062734,87,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
117.0,2016,9,58292,-8.94,-1.5081196581196583,197.42145333038607,0.02898,True,0.811965811965812,18.7258874650231,16.029309507407785,66.70575718871468,84.93917942173074,-7.4208117346171045,88,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
118.0,2016,9,58292,-3.61,-1.5259322033898306,195.77153032015065,0.056898,True,0.8135593220338984,19.08463609776793,17.010366015180175,71.40583346202541,80.68479672684515,-8.923443787610017,89,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
119.0,2016,9,58353,-2.63,-1.5352100840336134,194.12269296396525,3.58749,True,0.8151260504201681,20.623281288956523,17.85897067679176,81.5333271279888,80.26637806828721,-0.36461955330015766,90,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
120.0,2016,9,58353,11.74,-1.4245833333333335,193.96000318627452,0.025428,True,0.8166666666666667,16.450854228738134,18.474198788441583,90.105274625698,78.56954098216623,-1.6916960144681326,91,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
121.0,2016,9,58378,3.33,-1.3852892561983472,192.53049679063363,2.86785,True,0.8181818181818182,21.57543570660249,19.738998575609305,73.30477765140671,74.76701553345957,-3.7206677889441244,92,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
122.0,2016,9,58399,-12.69,-1.4779508196721312,191.98684783227208,0.023884,True,0.819672131147541,17.412519184859335,18.978768995324586,88.20853531289039,78.543917561454,3.9768628937948174,93,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
123.0,2016,9,58414,-3.07,-1.4908943089430895,190.43379181660674,2.5419,True,0.8211382113821138,18.111088516664307,18.876302503931452,76.03561574963719,80.09889398827441,1.4385117519507613,94,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
124.0,2016,9,58415,3.0,-1.4546774193548386,189.04819583005514,3.3654,True,0.8225806451612904,28.094420981086632,20.377933317817902,65.62856795322644,79.13601640347458,-0.8838938732871208,95,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
125.0,2016,9,58415,-11.79,-1.53736,188.37816474838718,0.02725,False,0.816,19.35480798026104,20.166521099701992,85.6649738066127,79.82462418324523,1.3234268757541519,96,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
126.0,2016,9,58415,-6.92,-1.5800793650793652,187.10108239365087,0.042313,True,0.8174603174603174,22.26468443492677,21.13549280073343,62.03254410808379,75.14583576364286,-9.476083301216347,97,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
127.0,2016,9,58438,-9.05,-1.6388976377952758,186.0555209973754,0.035291,True,0.8188976377952756,17.4935946208432,20.45518595310688,98.76523732910444,79.38924570992582,8.61194326788545,98,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
128.0,2016,9,58455,-15.38,-1.74625,186.06565669291345,0.256892,True,0.8203125,22.21897330507454,21.256261639809413,80.25123383160499,78.06302879637826,-2.9345719368331604,99,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
129.0,2016,9,58455,-10.48,-1.813953488372093,185.20332409156984,0.025726,False,0.813953488372093,22.911847312340644,22.056388105755474,81.65358615062603,78.99935719654306,3.139338867757437,100,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
130.0,2016,9,58468,-4.19,-1.832230769230769,183.81106707811574,2.11964,True,0.8153846153846154,18.151416988538585,20.39922077366413,107.07328234206088,85.90680959468214,15.764092011433354,101,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
131.0,2016,9,58502,-7.82,-1.8779389312977102,182.6708257193189,0.027945,True,0.816793893129771,23.30186498463024,21.057063607725663,69.64587126204323,83.23695917058723,-3.8318184392564474,102,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
132.0,2016,9,58549,-4.03,-1.8942424242424245,181.31147804765214,0.132449,True,0.8181818181818182,20.21798581853941,20.715947171661103,77.95427783772021,85.89058145885997,2.4461723619374824,103,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
133.0,2016,9,58549,4.22,-1.8482706766917294,180.21898865345187,2.17047,True,0.8195488721804511,18.14410404769585,20.82436540946988,89.5943307057031,84.3620970216264,-1.7146648759908687,104,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
134.0,2016,9,58585,-6.87,-1.8857462686567164,179.0521509426552,0.025503,True,0.8208955223880597,26.05404303743414,21.463543698196478,69.42525104456978,82.55776655712053,-1.757914497565643,105,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
135.0,2016,9,58585,11.76,-1.7846666666666666,179.09524746268661,0.457142,True,0.8222222222222222,24.596907009628115,21.744386981077724,65.93607159803672,79.93818079835566,-2.6160204523313797,106,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
136.0,2016,9,58623,-4.49,-1.8045588235294119,177.82243091503273,1.81997,False,0.8161764705882353,15.640430657958849,21.325889259314433,111.19971275418084,80.62591920037565,0.5515407209051992,107,1.0,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,True
137.0,2016,9,58623,-2.8,-1.811824817518248,176.52214591026197,2.86603,True,0.8175182481751825,17.703830269470167,20.39288347345442,97.88879212946472,85.33307267827924,4.713690569605337,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
138.0,2016,9,58688,3.42,-1.7739130434782608,175.43201085369728,0.040823,True,0.8188405797101449,26.714610949588952,21.475654328629343,68.60894690773867,83.7755175232823,-1.3971256966977281,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
139.0,2016,9,58688,-5.97,-1.8041007194244605,174.28743451152127,0.065235,True,0.8201438848920863,27.97653086883944,23.114392132153274,69.07549825507884,80.35571211484493,-3.3413518858864455,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
140.0,2016,9,58688,-4.15,-1.820857142857143,173.07287695786232,2.56146,True,0.8214285714285714,28.183853668208773,23.469360570615716,82.71158395120021,82.57010093261667,3.0480732807219586,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
141.0,2016,9,58688,-5.19,-1.8447517730496454,171.91714654508618,0.392162,True,0.8226950354609929,17.28013469785779,22.249898518653993,95.7055773115892,87.53168521820874,6.3597253425392,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
142.0,2016,9,58728,-5.29,-1.8690140845070424,170.78146568774355,0.201275,True,0.823943661971831,23.835338136041177,23.615716431667718,84.06941716734575,83.00996928706957,-6.0238710457899005,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
143.0,2016,9,58729,-4.94,-1.8904895104895107,169.6447300403822,0.040195,False,0.8181818181818182,25.10882988014245,24.849883033446428,84.95450497998259,80.85425476215588,-2.962363422847425,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
144.0,2016,9,58782,-40.66,-2.1597222222222223,178.89642369852376,0.037167,True,0.8194444444444444,25.37238553307906,24.626178797361447,84.29452834924362,83.46851833574003,4.095039438451043,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
145.0,2016,9,58782,-12.12,-2.2284137931034484,178.3382745498085,0.307193,True,0.8206896551724138,24.22415414963089,24.00078267749336,85.16781737357552,86.15057152215616,4.068892321178757,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
146.0,2016,9,58783,-4.93,-2.246917808219178,177.15834560699108,0.054947,True,0.821917808219178,24.88563252419196,23.451079153490554,84.359020800073,86.42514433030162,0.37195737590099354,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
147.0,2016,9,58783,5.64,-2.193265306122449,176.36808515515798,0.063661,True,0.8231292517006803,29.232667625149585,25.443167974705855,67.8188591203671,81.77735796509792,-7.342883401585263,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
148.0,2016,9,58783,-8.18,-2.2337162162162163,175.4104711298033,1.71059,True,0.8243243243243243,23.100243249434165,25.32065216027135,76.08578209031432,80.44675211892603,-3.6888352946711924,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
149.0,2016,9,58829,27.94,-2.031208053691275,180.33568907128608,0.283413,True,0.825503355704698,22.575237752393644,24.89838680564655,84.24335225696171,80.3282266650892,-0.20240147751669388,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
150.0,2016,9,58829,-29.37,-2.2134666666666667,184.10811273378079,0.207946,True,0.8266666666666667,25.860886763957154,24.979803677459568,83.68400331952353,80.22647249346919,-0.31409136333659116,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
151.0,2016,9,58830,-16.02,-2.3049006622516557,184.1431118233996,0.025143,False,0.8211920529801324,28.78807305397245,25.74045682818316,73.03972552668245,78.20512385232036,-6.40872303518433,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
152.0,2016,9,58899,-12.22,-2.3701315789473685,183.5703920355525,0.435288,True,0.8223684210526315,25.754400766079662,25.885251535164443,85.66208109738184,78.42230056853849,0.2982656192997265,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
153.0,2016,9,58899,7.88,-2.303137254901961,183.04939272445824,0.153707,False,0.8169934640522876,26.554740920301622,25.43893041768978,84.96714259803568,81.2803478148166,3.7375522751028836,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
154.0,2016,9,58951,-15.43,-2.3883766233766233,182.971916955267,0.036466,True,0.8181818181818182,28.20011461902433,26.28890897928814,84.7175978215013,82.71898377001442,1.3810767229330436,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
155.0,2016,9,58994,2.81,-2.3548387096774195,181.9581303309594,3.61822,True,0.8193548387096774,29.27181752543429,27.405005608128253,74.16252555348008,81.03884598610081,-1.6337486822451088,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
156.0,2016,9,59042,-4.85,-2.3708333333333336,180.82411607526885,2.98992,False,0.8141025641025641,28.464302565503544,27.83890824171932,91.41536227095358,82.32740581133915,1.0227042640103388,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
157.0,2016,9,59043,-8.6,-2.4105095541401274,179.9121369181774,0.035985,True,0.8152866242038217,27.590934764180187,27.639385193420605,90.3609382351829,85.21427459608923,2.242021275951288,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
158.0,2016,9,59069,4.12,-2.369177215189873,179.0361209747642,2.76514,True,0.8164556962025317,27.35220589120461,27.9056860476081,81.65927732515382,84.54714063405123,-0.6476657652849084,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
159.0,2016,9,59094,-4.38,-2.381823899371069,177.92841120929864,2.52445,False,0.8113207547169812,26.45271286942575,27.888681372462116,92.31091120607894,85.7711020687251,1.049774331958619,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
160.0,2016,9,59136,-3.81,-2.3907499999999997,176.82211264150945,2.81299,True,0.8125,28.205029772740115,27.88950056474808,90.55267526494798,86.74361497596622,0.8796881670969713,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
161.0,2016,9,59136,2.58,-2.3598757763975153,175.87044248447208,4.03049,True,0.8136645962732919,24.790383713271183,27.142594929387567,85.98674366520666,88.7143179945873,2.2285811865175296,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
162.0,2016,9,59246,27.29,-2.176851851851852,180.2047161145618,0.537395,True,0.8148148148148148,26.84034600700684,26.87193550297145,94.04872465773556,89.15321172571764,0.3389195473287277,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
163.0,2016,9,59310,-2.76,-2.180429447852761,179.09442759221392,3.74559,True,0.8159509202453987,23.162614791002493,26.133882174108496,94.41309404869403,89.82857102796949,0.38003836182865136,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
159.0,2016,9,59706,2.77,-2.633018867924528,169.15056044900888,3.99493,True,0.8113207547169812,29.50320855376796,26.492382617869055,89.41297361990004,91.12085374376052,0.3258475536631415,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
159.0,2016,9,59751,33.64,-2.500817610062893,175.98789236525755,0.029345,False,0.8050314465408805,22.247208037491376,25.791465145879993,186.5448973921472,106.82651810810523,3.692887466428284,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
160.0,2016,9,59751,21.55,-2.3505,178.4963116981132,0.03225,True,0.80625,22.254472156095755,24.799705543105933,186.88465049349333,122.8818473128628,3.874884654369198,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
158.0,2016,9,59805,3.31,-2.4996835443037972,178.93258779730712,2.33651,True,0.8037974683544303,29.059379526181093,25.511204845257584,147.58445267014082,133.1481321470185,2.355307575839091,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
156.0,2016,9,59871,3.2,-2.5732692307692306,180.11153311414392,2.19444,True,0.8012820512820513,29.1921311304422,25.903169032496816,157.04568701832082,143.6476258737827,2.6146763989949116,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
157.0,2016,9,59911,-2.38,-2.5720382165605096,178.95720992160705,2.90729,True,0.802547770700637,29.286334090672288,26.92378891577511,170.07322341628992,156.25764743504868,3.399635726002983,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
153.0,2016,9,60005,11.79,-2.5518954248366015,181.48543914688682,0.420962,True,0.8104575163398693,29.32464652374608,26.89402857743813,160.84522583719064,168.16302280459715,6.424489870295733,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
154.0,2016,9,60005,57.8,-2.16,203.95089150326797,0.031057,False,0.8051948051948052,23.863528419879536,27.16341530783616,146.76405962888057,161.53288317738603,-4.247901958981369,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
155.0,2016,9,60005,10.06,-2.081161290322581,203.5899440971931,3.13708,True,0.8064516129032258,25.12807079971256,27.642348415105626,181.4694500539998,160.63034977080375,-0.5780128287586278,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
153.0,2016,9,60115,-2.09,-2.9110457516339867,125.3245581097351,3.36694,True,0.8104575163398693,29.7591963459057,27.758984551726396,169.0224541061692,164.20335001014183,1.9219257030985524,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
150.0,2016,9,60249,-7.63,-2.8,125.90165369127516,4.99366,False,0.8,22.20881849566235,26.59509911259642,214.34178615115704,173.75269986561455,4.012730482984526,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
151.0,2016,9,60249,2.42,-2.765430463576159,125.24276231346576,3.09685,True,0.8013245033112583,29.492060173486752,26.629386793065493,167.2401155864126,173.28051522730166,-0.22259821920822134,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
149.0,2016,9,60462,20.31,-2.644093959731544,130.19227434246326,0.03039,True,0.7986577181208053,29.350380947766467,26.63367586373556,146.39244362019718,170.87171819113607,-0.8422428504887398,0,,992.2,76.0,1.8,5.0,10.2,8.6,7.0,7.0,9.0,,,2.0,6.0,,,,False
1.0,2016,10,42490,24.32,24.32,,0.027996,True,1.0,22.99768906258113,22.99768906258113,329.9103137612232,329.9103137612232,,0,,989.8,77.0,0.0,0.0,5.1,9.6,5.0,3.0,8.0,3.0,0.0,2.0,2.0,3.0,,,False
2.0,2016,10,42490,26.8,25.560000000000002,3.0751999999999966,0.02952,False,0.5,23.619230941599945,23.308460002090538,330.6669074798664,330.2886106205448,,0,,989.8,77.0,0.0,0.0,5.1,9.6,5.0,3.0,8.0,3.0,0.0,2.0,2.0,3.0,,,False
1.0,2016,11,9231,7.9,7.9,,0.05472,True,1.0,20.170294829544734,20.170294829544734,242.85687200873792,242.85687200873792,,0,,984.8,91.0,0.0,0.0,3.7,8.1,8.0,1.0,,,,1.0,5.0,8.0,,,False
